ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 14:09:24 104m





Relative time;HS4D-5(24422).Ch2;HS4D-5(24422).Ch3
s;V;V
37.2691;338.93281;1.516129
37.2692;334.38735;1.5504032
37.2693;329.8419;1.4637097
37.2694;324.50593;1.5120968
37.2695;318.7747;1.516129
37.2696;314.22925;1.4939516
37.2697;308.69565;1.4798387
37.2698;303.75494;1.5020161
37.2699;298.22134;1.5100806
37.27;298.81423;1.5665323
37.2701;299.01186;1.4637097
37.2702;298.81423;1.4596774
37.2703;314.82213;1.3225806
37.2704;324.11067;1.3528226
37.2705;329.64427;1.3165323
37.2706;336.75889;1.3326613
37.2707;343.67589;1.3850806
37.2708;349.40711;1.3951613
37.2709;353.55731;1.3669355
37.271;358.3004;1.3951613
37.2711;363.83399;1.3608871
37.2712;365.81028;1.4314516
37.2713;366.20553;1.2258065
37.2714;366.99605;1.0947581
37.2715;366.79842;1.3387097
37.2716;366.00791;1.3407258
37.2717;364.42688;1.3125
37.2718;362.25296;1.3205645
37.2719;359.48617;1.3145161
37.272;356.917;1.2883065
37.2721;352.7668;1.2822581
37.2722;348.22134;1.2943548
37.2723;343.47826;1.2741935
37.2724;339.72332;1.2943548
37.2725;335.57312;1.3225806
37.2726;330.43478;1.2822581
37.2727;326.28458;1.296371
37.2728;321.5415;1.3185484
37.2729;316.60079;1.2903226
37.273;311.66008;1.2822581
37.2731;307.11462;1.3024194
37.2732;302.17391;1.3064516
37.2733;297.2332;1.3145161
37.2734;297.43083;1.3709677
37.2735;296.83794;1.3770161
37.2736;296.04743;1.3528226
37.2737;318.57708;1.5282258
37.2738;325.6917;1.5080645
37.2739;331.81818;1.4899194
37.274;337.54941;1.4919355
37.2741;343.083;1.4274194
37.2742;348.22134;1.4758065
37.2743;352.56917;1.4939516
37.2744;355.5336;1.4879032
37.2745;358.89328;1.4475806
37.2746;360.86957;1.4717742
37.2747;362.45059;1.5241935
37.2748;363.24111;1.5403226
37.2749;362.45059;1.4737903
37.275;362.05534;1.4637097
37.2751;360.67194;1.4657258
37.2752;358.3004;1.4596774
37.2753;356.32411;1.4979839
37.2754;353.75494;1.4979839
37.2755;350;1.4717742
37.2756;346.04743;1.4939516
37.2757;341.89723;1.4959677
37.2758;336.95652;1.6451613
37.2759;333.39921;1.5262097
37.276;327.27273;1.4576613
37.2761;322.52964;1.4697581
37.2762;317.19368;1.5080645
37.2763;311.85771;1.4959677
37.2764;306.71937;1.5181452
37.2765;300.59289;1.4737903
37.2766;295.65217;1.4858871
37.2767;295.45455;1.4133065
37.2768;295.05929;1.4193548
37.2769;295.05929;1.4012097
37.277;317.58893;1.3870968
37.2771;324.11067;1.2903226
37.2772;330.23715;1.2580645
37.2773;336.36364;1.2116935
37.2774;342.09486;1.2862903
37.2775;348.22134;1.3004032
37.2776;352.96443;1.2903226
37.2777;357.70751;1.3084677
37.2778;360.86957;1.296371
37.2779;364.03162;1.2943548
37.278;365.61265;1.266129
37.2781;366.79842;1.3044355
37.2782;366.79842;1.2983871
37.2783;366.20553;1.296371
37.2784;365.21739;1.3104839
37.2785;362.84585;1.3004032
37.2786;360.07905;1.3306452
37.2787;357.11462;1.3326613
37.2788;353.55731;1.358871
37.2789;349.20949;1.3004032
37.279;343.47826;1.3064516
37.2791;338.33992;1.2903226
37.2792;333.99209;1.358871
37.2793;329.8419;1.3427419
37.2794;325.09881;1.3508065
37.2795;320.1581;1.3427419
37.2796;315.41502;1.328629
37.2797;310.27668;1.3145161
37.2798;305.5336;1.3729839
37.2799;300.79051;1.358871
37.28;299.20949;1.4012097
37.2801;300.59289;1.3870968
37.2802;299.80237;1.4294355
37.2803;317.98419;1.7983871
37.2804;324.3083;1.5947581
37.2805;330.83004;1.5020161
37.2806;337.15415;1.4798387
37.2807;342.49012;1.5302419
37.2808;348.41897;1.516129
37.2809;353.55731;1.4818548
37.281;355.73123;1.4596774
37.2811;360.86957;1.4979839
37.2812;363.83399;1.5141129
37.2813;365.21739;1.5766129
37.2814;366.00791;1.7479839
37.2815;365.61265;1.4919355
37.2816;365.01976;1.5040323
37.2817;364.22925;1.5685484
37.2818;362.45059;1.5383065
37.2819;360.47431;1.5221774
37.282;357.90514;1.5282258
37.2821;354.54545;1.5302419
37.2822;350.39526;1.5403226
37.2823;347.03557;1.6209677
37.2824;342.68775;1.5
37.2825;338.53755;1.5262097
37.2826;334.78261;1.5443548
37.2827;328.85375;1.5725806
37.2828;324.3083;1.6310484
37.2829;318.97233;1.5564516
37.283;314.22925;1.5564516
37.2831;309.09091;1.546371
37.2832;302.7668;1.6149194
37.2833;297.2332;1.5564516
37.2834;296.64032;1.4899194
37.2835;295.8498;1.4899194
37.2836;295.25692;1.4375
37.2837;316.20553;1.3266129
37.2838;323.91304;1.3629032
37.2839;329.44664;1.3770161
37.284;335.57312;1.3608871
37.2841;341.89723;1.3608871
37.2842;347.62846;1.3810484
37.2843;351.77866;1.3709677
37.2844;354.94071;1.3346774
37.2845;358.89328;1.3145161
37.2846;362.05534;1.391129
37.2847;363.04348;1.3608871
37.2848;364.82213;1.3870968
37.2849;364.62451;1.3669355
37.285;365.01976;1.4052419
37.2851;362.64822;1.3830645
37.2852;360.47431;1.3991935
37.2853;358.3004;1.3467742
37.2854;355.13834;1.4032258
37.2855;350.39526;1.3548387
37.2856;346.04743;1.3366935
37.2857;341.50198;1.3790323
37.2858;336.36364;1.3629032
37.2859;331.62055;1.3447581
37.286;327.0751;1.375
37.2861;322.13439;1.3608871
37.2862;316.99605;1.3608871
37.2863;312.25296;1.3850806
37.2864;307.31225;1.3870968
37.2865;301.97628;1.3548387
37.2866;296.64032;1.3629032
37.2867;295.65217;1.4576613
37.2868;295.45455;1.4455645
37.2869;295.65217;1.4818548
37.287;316.40316;1.6008065
37.2871;323.91304;1.5745968
37.2872;330.63241;1.5927419
37.2873;337.35178;1.5745968
37.2874;343.47826;1.5806452
37.2875;349.20949;1.5866935
37.2876;353.75494;1.5705645
37.2877;357.90514;1.578629
37.2878;360.67194;1.5806452
37.2879;363.04348;1.5524194
37.288;364.42688;1.5282258
37.2881;366.00791;1.5645161
37.2882;365.61265;1.5625
37.2883;364.82213;1.5362903
37.2884;364.03162;1.5060484
37.2885;362.45059;1.5322581
37.2886;360.47431;1.5745968
37.2887;357.50988;1.5322581
37.2888;353.55731;1.4576613
37.2889;350.19763;1.5080645
37.289;345.25692;1.5080645
37.2891;340.11858;1.516129
37.2892;336.16601;1.5665323
37.2893;332.21344;1.5020161
37.2894;327.66798;1.5221774
37.2895;323.32016;1.5241935
37.2896;318.57708;1.5282258
37.2897;313.63636;1.5241935
37.2898;308.49802;1.5625
37.2899;302.96443;1.5141129
37.29;299.60474;1.4979839
37.2901;299.60474;1.4475806
37.2902;300;1.4939516
37.2903;318.57708;1.2983871
37.2904;321.34387;1.3165323
37.2905;327.66798;1.3225806
37.2906;333.99209;1.3528226
37.2907;340.11858;1.3407258
37.2908;346.04743;1.3225806
37.2909;351.18577;1.3629032
37.291;355.5336;1.4233871
37.2911;360.67194;1.3145161
37.2912;363.83399;1.4173387
37.2913;365.01976;1.3830645
37.2914;365.41502;1.0685484
37.2915;366.79842;1.2560484
37.2916;367.58893;1.4032258
37.2917;366.20553;1.3508065
37.2918;364.62451;1.3326613
37.2919;362.25296;1.3125
37.292;360.27668;1.358871
37.2921;356.52174;1.3326613
37.2922;352.7668;1.3427419
37.2923;347.82609;1.3064516
37.2924;343.083;1.3064516
37.2925;338.33992;1.3366935
37.2926;332.80632;1.2802419
37.2927;328.65613;1.2983871
37.2928;323.91304;1.3125
37.2929;318.97233;1.2741935
37.293;313.43874;1.296371
37.2931;307.70751;1.2782258
37.2932;302.96443;1.2903226
37.2933;297.82609;1.3165323
37.2934;295.45455;1.3346774
37.2935;295.65217;1.3608871
37.2936;295.05929;1.3709677
37.2937;316.00791;1.7620968
37.2938;322.52964;1.5100806
37.2939;328.85375;1.4758065
37.294;335.57312;1.5201613
37.2941;342.09486;1.4858871
37.2942;348.41897;1.5302419
37.2943;353.16206;1.5
37.2944;356.32411;1.4798387
37.2945;359.48617;1.4717742
37.2946;362.05534;1.5604839
37.2947;363.24111;1.516129
37.2948;364.03162;1.4939516
37.2949;363.63636;1.4596774
37.295;362.64822;1.4717742
37.2951;362.05534;1.5100806
37.2952;358.89328;1.4616935
37.2953;356.71937;1.4556452
37.2954;353.75494;1.4516129
37.2955;351.18577;1.5383065
37.2956;345.8498;1.5383065
37.2957;341.50198;1.4858871
37.2958;336.56126;1.4858871
37.2959;332.80632;1.4939516
37.296;328.06324;1.5282258
37.2961;323.51779;1.5040323
37.2962;318.7747;1.5907258
37.2963;313.83399;1.516129
37.2964;309.28854;1.4879032
37.2965;304.1502;1.5322581
37.2966;298.81423;1.5040323
37.2967;296.64032;1.4375
37.2968;297.03557;1.421371
37.2969;295.8498;1.4294355
37.297;315.01976;1.2520161
37.2971;322.33202;1.296371
37.2972;328.85375;1.2862903
37.2973;333.99209;1.2903226
37.2974;340.31621;1.2741935
37.2975;345.05929;1.2479839
37.2976;350.19763;1.2701613
37.2977;354.94071;1.3004032
37.2978;358.49802;1.2782258
37.2979;360.47431;1.2862903
37.298;362.45059;1.2620968
37.2981;363.63636;1.3225806
37.2982;364.82213;1.2741935
37.2983;364.82213;1.3044355
37.2984;364.42688;1.3145161
37.2985;362.25296;1.2842742
37.2986;361.26482;1.3467742
37.2987;358.49802;1.3467742
37.2988;355.92885;1.3729839
37.2989;352.37154;1.358871
37.299;348.41897;1.3709677
37.2991;342.88538;1.3487903
37.2992;336.95652;1.3326613
37.2993;333.00395;1.358871
37.2994;327.66798;1.3467742
37.2995;323.12253;1.3346774
37.2996;317.78656;1.3669355
37.2997;312.05534;1.3387097
37.2998;306.917;1.3447581
37.2999;301.97628;1.3346774
37.3;297.82609;1.3508065
37.3001;299.20949;1.3729839
37.3002;298.6166;1.3790323
37.3003;299.60474;1.4153226
37.3004;318.7747;1.6129032
37.3005;325.88933;1.5040323
37.3006;332.41107;1.5060484
37.3007;338.33992;1.5645161
37.3008;344.66403;1.5201613
37.3009;350.59289;1.5201613
37.301;353.75494;1.5241935
37.3011;358.69565;1.546371
37.3012;364.03162;1.5221774
37.3013;366.00791;1.5080645
37.3014;366.99605;1.7419355
37.3015;366.60079;1.6189516
37.3016;366.60079;1.5020161
37.3017;365.61265;1.5584677
37.3018;364.03162;1.5322581
37.3019;361.46245;1.5080645
37.302;359.28854;1.5302419
37.3021;356.52174;1.5362903
37.3022;351.3834;1.5282258
37.3023;347.43083;1.5100806
37.3024;342.88538;1.4899194
37.3025;338.33992;1.5362903
37.3026;334.98024;1.4193548
37.3027;329.24901;1.5685484
37.3028;323.71542;1.5282258
37.3029;319.16996;1.5383065
37.303;314.82213;1.5725806
37.3031;309.48617;1.6108871
37.3032;304.74308;1.5705645
37.3033;299.60474;1.5645161
37.3034;296.83794;1.5665323
37.3035;297.03557;1.5403226
37.3036;296.64032;1.4919355
37.3037;296.44269;1.5282258
37.3038;321.5415;1.3951613
37.3039;328.4585;1.3830645
37.304;333.99209;1.3629032
37.3041;339.52569;1.3407258
37.3042;345.65217;1.4294355
37.3043;350.19763;1.3447581
37.3044;353.35968;1.3185484
37.3045;356.917;1.3185484
37.3046;359.48617;1.3850806
37.3047;360.67194;1.3467742
37.3048;361.85771;1.3064516
37.3049;362.25296;1.2983871
37.305;362.05534;1.4395161
37.3051;360.86957;1.3971774
37.3052;358.69565;1.3568548
37.3053;357.11462;1.3467742
37.3054;355.13834;1.3870968
37.3055;351.18577;1.3165323
37.3056;347.62846;1.375
37.3057;343.47826;1.4072581
37.3058;339.52569;1.4233871
37.3059;334.98024;1.3689516
37.306;330.63241;1.4112903
37.3061;325.6917;1.4133065
37.3062;320.75099;1.3830645
37.3063;315.61265;1.358871
37.3064;310.07905;1.3709677
37.3065;304.74308;1.3850806
37.3066;298.6166;1.3770161
37.3067;295.25692;1.4032258
37.3068;295.65217;1.3850806
37.3069;294.66403;1.4274194
37.307;309.48617;1.9193548
37.3071;318.18182;1.5745968
37.3072;325.09881;1.5806452
37.3073;332.01581;1.608871
37.3074;337.54941;1.5766129
37.3075;344.26877;1.5967742
37.3076;349.20949;1.5745968
37.3077;353.95257;1.5685484
37.3078;358.10277;1.5745968
37.3079;361.06719;1.5907258
37.308;363.63636;1.5645161
37.3081;365.81028;1.5927419
37.3082;366.00791;1.5705645
37.3083;366.99605;1.5544355
37.3084;365.81028;1.546371
37.3085;365.01976;1.546371
37.3086;362.64822;1.5262097
37.3087;359.48617;1.5080645
37.3088;355.73123;1.4737903
37.3089;352.56917;1.516129
37.309;347.82609;1.5241935
37.3091;342.29249;1.5100806
37.3092;336.75889;1.5080645
37.3093;332.01581;1.4516129
37.3094;328.06324;1.4919355
37.3095;322.52964;1.5020161
37.3096;317.78656;1.5967742
37.3097;312.84585;1.5241935
37.3098;308.3004;1.4899194
37.3099;302.7668;1.5080645
37.31;297.82609;1.5504032
37.3101;298.81423;1.4737903
37.3102;299.40711;1.5362903
37.3103;299.80237;1.4858871
37.3104;317.58893;1.2923387
37.3105;325.88933;1.3729839
37.3106;332.01581;1.3629032
37.3107;339.92095;1.3205645
37.3108;344.86166;1.3346774
37.3109;349.80237;1.3427419
37.311;354.54545;1.3971774
37.3111;357.90514;1.3689516
37.3112;362.64822;1.3830645
37.3113;364.03162;1.3528226
37.3114;365.01976;1.1854839
37.3115;365.61265;1.1169355
37.3116;366.40316;1.3568548
37.3117;365.01976;1.3306452
37.3118;363.63636;1.2580645
37.3119;361.85771;1.3608871
37.312;358.89328;1.3387097
37.3121;355.73123;1.3266129
37.3122;351.97628;1.3064516
37.3123;347.82609;1.2943548
37.3124;343.67589;1.2862903
37.3125;339.32806;1.296371
37.3126;335.17787;1.375
37.3127;330.83004;1.3185484
37.3128;326.87747;1.2923387
37.3129;322.13439;1.3104839
37.313;317.3913;1.3346774
37.3131;311.85771;1.3508065
37.3132;306.71937;1.2701613
37.3133;301.18577;1.2822581
37.3134;296.64032;1.3064516
37.3135;296.24506;1.3830645
37.3136;296.04743;1.3528226
37.3137;295.05929;1.3729839
37.3138;318.7747;1.5483871
37.3139;325.29644;1.4596774
37.314;331.2253;1.4858871
37.3141;337.35178;1.4556452
37.3142;344.07115;1.4294355
37.3143;349.40711;1.5040323
37.3144;352.7668;1.5020161
37.3145;355.92885;1.4697581
37.3146;359.09091;1.5241935
37.3147;361.06719;1.483871
37.3148;363.24111;1.483871
37.3149;363.43874;1.4858871
37.315;363.83399;1.4919355
37.3151;363.24111;1.483871
37.3152;362.05534;1.4979839
37.3153;359.68379;1.5020161
37.3154;357.70751;1.4677419
37.3155;353.95257;1.4959677
37.3156;349.80237;1.4858871
37.3157;345.25692;1.4475806
37.3158;341.10672;1.5
37.3159;335.37549;1.4939516
37.316;330.43478;1.4959677
37.3161;325.29644;1.4516129
37.3162;320.35573;1.4616935
37.3163;314.62451;1.4697581
37.3164;309.88142;1.4717742
37.3165;304.54545;1.5040323
37.3166;298.81423;1.5967742
37.3167;295.25692;1.4516129
37.3168;295.65217;1.3971774
37.3169;295.25692;1.4173387
37.317;295.25692;1.4173387
37.3171;318.7747;1.2540323
37.3172;325.09881;1.266129
37.3173;332.41107;1.3185484
37.3174;338.53755;1.3225806
37.3175;344.86166;1.3145161
37.3176;350.59289;1.2762097
37.3177;355.33597;1.3044355
37.3178;359.48617;1.2983871
37.3179;362.05534;1.2782258
37.318;364.03162;1.2701613
37.3181;364.82213;1.3125
37.3182;366.20553;1.2681452
37.3183;366.20553;1.2540323
37.3184;364.62451;1.2943548
37.3185;363.83399;1.3024194
37.3186;361.06719;1.3104839
37.3187;358.10277;1.2762097
37.3188;355.33597;1.2943548
37.3189;352.56917;1.4798387
37.319;348.22134;1.4092742
37.3191;343.47826;1.3165323
37.3192;336.95652;1.233871
37.3193;333.59684;1.3427419
37.3194;329.44664;1.3729839
37.3195;325.09881;1.3205645
37.3196;319.76285;1.3568548
37.3197;316.00791;1.3427419
37.3198;310.47431;1.3790323
37.3199;306.12648;1.3548387
37.32;301.18577;1.3669355
37.3201;300.39526;1.3830645
37.3202;300.19763;1.3951613
37.3203;300.19763;1.3770161
37.3204;317.19368;1.5887097
37.3205;324.90119;1.5201613
37.3206;330.43478;1.4939516
37.3207;336.16601;1.5080645
37.3208;341.89723;1.4879032
37.3209;348.6166;1.4959677
37.321;351.77866;1.4879032
37.3211;355.13834;1.5040323
37.3212;360.67194;1.5403226
37.3213;363.83399;1.5181452
37.3214;365.21739;1.6370968
37.3215;365.81028;1.7419355
37.3216;365.81028;1.5060484
37.3217;365.21739;1.516129
37.3218;364.82213;1.5705645
37.3219;362.84585;1.5483871
37.322;360.86957;1.5483871
37.3221;359.28854;1.5322581
37.3222;355.13834;1.5362903
37.3223;351.58103;1.5725806
37.3224;347.43083;1.5403226
37.3225;342.68775;1.5342742
37.3226;337.94466;1.5221774
37.3227;332.6087;1.5403226
37.3228;327.86561;1.5504032
37.3229;322.52964;1.5544355
37.323;317.19368;1.5524194
37.3231;312.25296;1.546371
37.3232;306.52174;1.5342742
37.3233;301.3834;1.5241935
37.3234;296.04743;1.5504032
37.3235;296.24506;1.4979839
37.3236;295.8498;1.4959677
37.3237;295.65217;1.5120968
37.3238;317.3913;1.3346774
37.3239;323.91304;1.3870968
37.324;330.63241;1.3891129
37.3241;337.54941;1.3770161
37.3242;343.67589;1.421371
37.3243;349.20949;1.3830645
37.3244;353.35968;1.3467742
37.3245;357.70751;1.3669355
37.3246;360.47431;1.3568548
37.3247;362.84585;1.3548387
37.3248;364.03162;1.3326613
37.3249;364.03162;1.3669355
37.325;364.62451;1.421371
37.3251;363.43874;1.3629032
37.3252;361.26482;1.358871
37.3253;358.89328;1.3689516
37.3254;356.32411;1.3931452
37.3255;353.55731;1.375
37.3256;349.01186;1.3346774
37.3257;344.4664;1.3870968
37.3258;340.31621;1.3649194
37.3259;335.57312;1.3971774
37.326;331.02767;1.3810484
37.3261;326.48221;1.3810484
37.3262;321.73913;1.3629032
37.3263;316.40316;1.3508065
37.3264;311.85771;1.3629032
37.3265;307.11462;1.4112903
37.3266;301.77866;1.391129
37.3267;297.2332;1.3870968
37.3268;297.03557;1.4556452
37.3269;296.83794;1.483871
37.327;296.44269;1.453629
37.3271;317.98419;1.5725806
37.3272;325.29644;1.5725806
37.3273;331.02767;1.5685484
37.3274;336.95652;1.578629
37.3275;343.083;1.5725806
37.3276;348.22134;1.5524194
37.3277;352.7668;1.5544355
37.3278;356.52174;1.5383065
37.3279;360.07905;1.5665323
37.328;362.25296;1.5584677
37.3281;364.42688;1.5504032
37.3282;364.82213;1.5685484
37.3283;365.41502;1.5504032
37.3284;365.01976;1.5443548
37.3285;364.42688;1.5383065
37.3286;362.45059;1.5241935
37.3287;360.07905;1.4919355
37.3288;357.50988;1.5100806
37.3289;354.54545;1.5342742
37.329;351.18577;1.5584677
37.3291;346.44269;1.5201613
37.3292;340.90909;1.5120968
37.3293;336.95652;1.5262097
37.3294;332.01581;1.5201613
37.3295;327.0751;1.5181452
37.3296;321.93676;1.4879032
37.3297;316.60079;1.4959677
37.3298;311.46245;1.5544355
37.3299;305.73123;1.5221774
37.33;300.59289;1.5443548
37.3301;298.41897;1.4395161
37.3302;299.40711;1.453629
37.3303;299.01186;1.4637097
37.3304;316.20553;1.3044355
37.3305;322.52964;1.3528226
37.3306;328.85375;1.3024194
37.3307;334.98024;1.3366935
37.3308;340.90909;1.3669355
37.3309;346.64032;1.3508065
37.331;353.35968;1.3870968
37.3311;356.12648;1.391129
37.3312;361.66008;1.4032258
37.3313;365.21739;1.4032258
37.3314;366.40316;1.3165323
37.3315;367.58893;1.0745968
37.3316;367.78656;1.2782258
37.3317;367.98419;1.3991935
37.3318;365.81028;1.3145161
37.3319;363.63636;1.3185484
37.332;361.66008;1.3185484
37.3321;358.69565;1.3064516
37.3322;354.94071;1.3004032
37.3323;350.19763;1.3165323
37.3324;345.65217;1.2983871
37.3325;341.10672;1.3104839
37.3326;336.16601;1.3145161
37.3327;332.01581;1.2419355
37.3328;327.47036;1.328629
37.3329;322.9249;1.3387097
37.333;317.98419;1.3064516
37.3331;312.45059;1.2883065
37.3332;308.10277;1.2923387
37.3333;302.56917;1.3064516
37.3334;297.62846;1.3125
37.3335;296.83794;1.3951613
37.3336;296.83794;1.3387097
37.3337;296.44269;1.3891129
37.3338;317.3913;1.5524194
37.3339;324.90119;1.5060484
37.334;331.2253;1.4818548
37.3341;336.95652;1.4737903
37.3342;343.083;1.4717742
37.3343;348.41897;1.5100806
37.3344;352.37154;1.5020161
37.3345;355.33597;1.4556452
37.3346;358.3004;1.5100806
37.3347;361.06719;1.4818548
37.3348;362.25296;1.4758065
37.3349;363.24111;1.5221774
37.335;362.64822;1.4697581
37.3351;362.05534;1.4596774
37.3352;360.86957;1.4879032
37.3353;358.69565;1.4939516
37.3354;356.52174;1.5100806
37.3355;353.75494;1.4637097
37.3356;350.98814;1.4858871
37.3357;347.2332;1.4979839
37.3358;342.09486;1.5645161
37.3359;338.14229;1.5282258
37.336;333.99209;1.5221774
37.3361;329.05138;1.4778226
37.3362;324.50593;1.4919355
37.3363;319.36759;1.4899194
37.3364;313.63636;1.5040323
37.3365;308.49802;1.4979839
37.3366;303.16206;1.5241935
37.3367;296.83794;1.4959677
37.3368;296.04743;1.4354839
37.3369;295.25692;1.4314516
37.337;295.25692;1.4294355
37.3371;315.21739;1.233871
37.3372;322.13439;1.2177419
37.3373;328.26087;1.3165323
37.3374;334.58498;1.3366935
37.3375;340.31621;1.3084677
37.3376;346.04743;1.2701613
37.3377;351.58103;1.2983871
37.3378;355.73123;1.2701613
37.3379;358.69565;1.2883065
37.338;361.46245;1.2560484
37.3381;363.83399;1.3165323
37.3382;365.41502;1.2842742
37.3383;365.81028;1.3467742
37.3384;367.19368;1.3125
37.3385;365.61265;1.3024194
37.3386;363.83399;1.2923387
37.3387;361.66008;1.3205645
37.3388;359.09091;1.3548387
37.3389;355.13834;1.358871
37.339;350.98814;1.3649194
37.3391;347.03557;1.3467742
37.3392;340.31621;1.2883065
37.3393;334.78261;1.3245968
37.3394;330.63241;1.3891129
37.3395;326.87747;1.3447581
37.3396;321.34387;1.2943548
37.3397;316.00791;1.3306452
37.3398;309.88142;1.3145161
37.3399;305.92885;1.3629032
37.34;301.18577;1.3548387
37.3401;298.41897;1.3548387
37.3402;298.81423;1.3991935
37.3403;299.20949;1.4112903
37.3404;299.20949;1.4274194
37.3405;321.34387;1.5987903
37.3406;328.06324;1.5221774
37.3407;334.18972;1.516129
37.3408;341.89723;1.5342742
37.3409;346.83794;1.5564516
37.341;351.77866;1.5141129
37.3411;354.74308;1.4677419
37.3412;360.07905;1.5342742
37.3413;363.63636;1.5080645
37.3414;365.01976;1.5241935
37.3415;365.81028;1.7580645
37.3416;365.81028;1.5705645
37.3417;365.61265;1.5
37.3418;363.83399;1.5504032
37.3419;362.84585;1.5241935
37.342;359.88142;1.5181452
37.3421;358.10277;1.483871
37.3422;355.33597;1.5685484
37.3423;350.98814;1.5423387
37.3424;346.64032;1.5080645
37.3425;342.49012;1.5483871
37.3426;338.53755;1.5322581
37.3427;334.18972;1.5262097
37.3428;329.24901;1.5866935
37.3429;325.09881;1.5967742
37.343;320.35573;1.5665323
37.3431;315.61265;1.5504032
37.3432;310.27668;1.5725806
37.3433;304.94071;1.6048387
37.3434;299.60474;1.5866935
37.3435;297.2332;1.5241935
37.3436;297.03557;1.4717742
37.3437;295.8498;1.5060484
37.3438;317.58893;1.3729839
37.3439;321.5415;1.3467742
37.344;328.06324;1.375
37.3441;333.39921;1.3225806
37.3442;339.52569;1.3850806
37.3443;345.65217;1.3366935
37.3444;350.19763;1.3649194
37.3445;353.55731;1.3044355
37.3446;357.31225;1.3709677
37.3447;359.68379;1.3548387
37.3448;361.26482;1.3709677
37.3449;362.25296;1.3790323
37.345;362.64822;1.4072581
37.3451;362.45059;1.3447581
37.3452;361.46245;1.3991935
37.3453;359.88142;1.4173387
37.3454;358.10277;1.3870968
37.3455;355.73123;1.3810484
37.3456;352.96443;1.3629032
37.3457;348.6166;1.3770161
37.3458;343.87352;1.4314516
37.3459;338.73518;1.4012097
37.346;333.99209;1.3306452
37.3461;329.24901;1.3931452
37.3462;323.91304;1.3729839
37.3463;318.37945;1.3266129
37.3464;313.04348;1.3548387
37.3465;308.10277;1.3810484
37.3466;302.56917;1.3629032
37.3467;297.43083;1.3346774
37.3468;294.86166;1.3991935
37.3469;295.05929;1.4798387
37.347;294.07115;1.4637097
37.3471;311.66008;1.8629032
37.3472;319.36759;1.578629
37.3473;326.67984;1.5887097
37.3474;332.21344;1.5262097
37.3475;339.72332;1.6048387
37.3476;345.65217;1.5745968
37.3477;351.3834;1.6068548
37.3478;356.32411;1.5927419
37.3479;359.88142;1.5846774
37.348;362.84585;1.5584677
37.3481;365.21739;1.5584677
37.3482;366.00791;1.5705645
37.3483;366.60079;1.5887097
37.3484;365.41502;1.5685484
37.3485;365.01976;1.5362903
37.3486;362.84585;1.5060484
37.3487;360.47431;1.5181452
37.3488;357.11462;1.4858871
37.3489;354.34783;1.4979839
37.349;350;1.4697581
37.3491;346.24506;1.4758065
37.3492;341.6996;1.6391129
37.3493;335.17787;1.5201613
37.3494;331.2253;1.5060484
37.3495;327.0751;1.5100806
37.3496;321.73913;1.4959677
37.3497;317.58893;1.546371
37.3498;312.45059;1.5564516
37.3499;307.90514;1.5423387
37.35;303.16206;1.5201613
37.3501;298.81423;1.5443548
37.3502;300.19763;1.4979839
37.3503;300.59289;1.4939516
37.3504;300.59289;1.4737903
37.3505;318.97233;1.2620968
37.3506;326.08696;1.3185484
37.3507;332.6087;1.3770161
37.3508;338.33992;1.3487903
37.3509;344.4664;1.3568548
37.351;350.59289;1.3649194
37.3511;352.7668;1.3608871
37.3512;357.50988;1.3649194
37.3513;362.25296;1.3649194
37.3514;363.83399;1.3427419
37.3515;364.62451;1.1451613
37.3516;364.82213;1.1310484
37.3517;365.61265;1.3931452
37.3518;364.22925;1.3225806
37.3519;362.84585;1.3024194
37.352;361.06719;1.3104839
37.3521;358.89328;1.3568548
37.3522;356.52174;1.3407258
37.3523;352.56917;1.3346774
37.3524;348.22134;1.3387097
37.3525;344.66403;1.3084677
37.3526;339.92095;1.296371
37.3527;335.17787;1.3084677
37.3528;330.83004;1.3064516
37.3529;325.88933;1.3044355
37.353;321.14625;1.2983871
37.3531;315.01976;1.2721774
37.3532;309.88142;1.2842742
37.3533;304.34783;1.2842742
37.3534;299.01186;1.266129
37.3535;295.45455;1.3125
37.3536;295.25692;1.328629
37.3537;295.05929;1.3709677
37.3538;294.86166;1.4032258
37.3539;319.16996;1.5745968
37.354;326.28458;1.4697581
37.3541;332.21344;1.4899194
37.3542;338.93281;1.5
37.3543;345.05929;1.4919355
37.3544;349.80237;1.4616935
37.3545;353.75494;1.5383065
37.3546;357.70751;1.516129
37.3547;361.06719;1.4939516
37.3548;363.24111;1.4979839
37.3549;364.62451;1.5080645
37.355;365.01976;1.4919355
37.3551;364.03162;1.4879032
37.3552;363.24111;1.4879032
37.3553;361.06719;1.4737903
37.3554;359.09091;1.5483871
37.3555;355.5336;1.4435484
37.3556;352.37154;1.4475806
37.3557;347.62846;1.4879032
37.3558;343.083;1.4858871
37.3559;338.33992;1.4475806
37.356;334.18972;1.4556452
37.3561;330.43478;1.3568548
37.3562;324.11067;1.516129
37.3563;319.36759;1.516129
37.3564;314.42688;1.4596774
37.3565;309.09091;1.4959677
37.3566;304.1502;1.4697581
37.3567;299.40711;1.5241935
37.3568;295.8498;1.4737903
37.3569;296.24506;1.4274194
37.357;296.04743;1.4354839
37.3571;317.19368;1.2419355
