ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 13:40:05 400m





Relative time;HS4D-5(24422).Ch4;HS4D-5(24422).Ch3;HS4D-5(24422).Ch1;HS4D-5(24422).Ch2
s;V;V;V;V
1.27415;0.15132924;1.5730337;380.15038;379.24152
1.2742;-0.020449898;1.4545455;377.34336;376.0479
1.27425;0.40490798;1.7487232;373.73434;372.85429
1.2743;0.26175869;1.671093;370.92732;370.85828
1.27435;0.26584867;1.6629213;368.92231;367.66467
1.2744;0.17586912;1.5893769;365.71429;364.47106
1.27445;0.35173824;1.7037794;363.70927;362.47505
1.2745;0.21267894;1.6138917;360.90226;360.07984
1.27455;0.24539877;1.6343207;358.49624;357.28543
1.2746;0.21267894;1.6220633;355.68922;354.49102
1.27465;0.23312883;1.6302349;353.68421;352.09581
1.2747;0.400818;1.7405516;350.87719;349.7006
1.27475;0.13496933;1.5607763;348.07018;347.70459
1.2748;0.35582822;1.7078652;345.66416;345.30938
1.27485;0.26175869;1.6629213;343.65915;342.11577
1.2749;0.3190184;1.6833504;341.65414;339.72056
1.27495;0.43762781;1.7609806;338.44612;337.32535
1.275;0.28629857;1.6588355;335.6391;334.53094
1.27505;0.28220859;1.6588355;333.63409;332.13573
1.2751;0.27402863;1.6588355;329.62406;329.34132
1.27515;0.31083845;1.6792646;327.21805;326.1477
1.2752;0.38854806;1.7160368;328.02005;326.94611
1.27525;0.200409;1.5852911;327.61905;326.54691
1.2753;0.1595092;1.5566905;328.02005;326.54691
1.27535;0.20858896;1.5934627;328.02005;326.94611
1.2754;0.21676892;1.5893769;328.42105;327.74451
1.27545;0.31083845;1.6465781;328.02005;328.14371
1.2755;0.12269939;1.4177732;340.05013;338.52295
1.27555;-0.15541922;1.2747702;348.07018;347.30539
1.2756;0.016359918;1.4096016;352.0802;352.09581
1.27565;-0.012269939;1.3973442;355.68922;354.89022
1.2757;0.17177914;1.5280899;358.49624;358.48303
1.27575;0.085889571;1.4708887;362.10526;361.27745
1.2758;-0.053169734;1.381001;365.31328;364.47106
1.27585;-0.12269939;1.319714;368.5213;367.26547
1.2759;-0.065439673;1.3646578;372.53133;371.25749
1.27595;0.12678937;1.5117467;374.93734;374.8503
1.276;0.061349693;1.4708887;377.74436;377.24551
1.27605;-0.08997955;1.3564862;380.55138;380.03992
1.2761;-0.085889571;1.360572;382.55639;382.43513
1.27615;-0.040899796;1.3973442;384.1604;383.63273
1.2762;-0.0040899796;1.4341164;386.56642;384.83034
1.27625;-0.12269939;1.340143;388.17043;387.62475
1.2763;-0.19222904;1.2951992;392.18045;390.81836
1.27635;-0.0081799591;1.4136874;394.18546;393.21357
1.2764;0.028629857;1.4790603;395.38847;394.81038
1.27645;0.11451943;1.5403473;395.78947;395.20958
1.2765;-0.16359918;1.3278856;396.59148;395.60878
1.27655;-0.42535787;1.1154239;396.19048;396.00798
1.2766;-0.46216769;1.0663943;396.59148;396.00798
1.27665;-0.39263804;1.1113381;396.99248;396.00798
1.2767;-0.057259714;1.3891726;398.19549;396.80639
1.27675;-0.073619632;1.4055158;397.79449;396.40719
1.2768;-0.069529652;1.4096016;397.39348;396.00798
1.27685;-0.069529652;1.4055158;395.78947;395.20958
1.2769;-0.16768916;1.3360572;395.78947;394.81038
1.27695;-0.1595092;1.3442288;396.19048;395.20958
1.277;0.012269939;1.4545455;395.38847;394.41118
1.27705;-0.23312883;1.2870276;394.18546;393.21357
1.2771;-0.10224949;1.3973442;393.78446;393.21357
1.27715;-0.10633947;1.3973442;392.58145;391.61677
1.2772;0.012269939;1.4790603;390.57644;389.22156
1.27725;-0.036809816;1.442288;389.77444;388.42315
1.2773;-0.15132924;1.3646578;387.76942;386.42715
1.27735;-0.11451943;1.3932584;386.16541;385.62874
1.2774;-0.17177914;1.3483146;383.3584;382.03593
1.27745;0.024539877;1.4872319;381.35338;380.03992
1.2775;-0.31492843;1.2502554;379.74937;378.44311
1.27755;-0.11860941;1.4055158;376.94236;376.0479
1.2776;-0.12678937;1.3728294;374.13534;373.25349
1.27765;-0.20449898;1.3319714;371.72932;370.85828
1.2777;0.036809816;1.4913177;369.72431;369.66068
1.27775;-0.14314928;1.3728294;367.3183;366.06786
1.2778;-0.18813906;1.340143;364.91228;364.07186
1.27785;-0.200409;1.3278856;361.70426;360.47904
1.2779;-0.14723926;1.360572;358.09524;358.08383
1.27795;-0.09406953;1.3973442;356.89223;355.68862
1.278;-0.20449898;1.3319714;353.28321;352.09581
1.27805;-0.19222904;1.3319714;350.07519;348.9022
1.2781;-0.28629857;1.2747702;348.07018;346.50699
1.27815;-0.21267894;1.3237998;344.46115;344.11178
1.2782;-0.08997955;1.40143;342.45614;340.91816
1.27825;-0.24948875;1.299285;338.84712;337.72455
1.2783;-0.28629857;1.2706844;336.0401;334.53094
1.27835;-0.33128834;1.2420838;332.83208;332.13573
1.2784;-0.34355828;1.2134831;329.62406;328.54291
1.27845;-0.19631902;1.3237998;327.61905;326.54691
1.2785;-0.35173824;1.2175689;324.01003;322.55489
1.27855;-0.24948875;1.3074566;322.80702;322.15569
1.2786;-0.098159509;1.421859;323.20802;321.35729
1.27865;-0.09406953;1.4586313;323.20802;322.15569
1.2787;0.11451943;1.5934627;322.80702;322.95409
1.27875;-0.11042945;1.4504597;322.00501;321.35729
1.2788;-0.14314928;1.421859;322.40602;321.35729
1.27885;-0.11860941;1.5607763;346.86717;345.70858
1.2789;0.061349693;1.6833504;344.86216;344.11178
1.27895;0.23312883;1.773238;350.07519;348.50299
1.279;0.053169734;1.6384065;353.28321;353.29341
1.27905;-0.049079755;1.5526047;357.29323;356.08782
1.2791;0.08997955;1.6547497;360.10025;359.68064
1.27915;0.024539877;1.6098059;362.90727;362.87425
1.2792;0.3803681;1.8590398;367.3183;366.06786
1.27925;0.081799591;1.6588355;370.52632;369.66068
1.2793;0.20449898;1.752809;374.13534;373.25349
1.27935;0.16768916;1.7201226;377.34336;376.84631
1.2794;0.08997955;1.6629213;380.15038;380.03992
1.27945;0.24948875;1.7773238;383.7594;383.23353
1.2795;0.14723926;1.6792646;385.36341;385.22954
1.27955;0.1595092;1.7160368;388.17043;387.22555
1.2796;0.16359918;1.7160368;390.17544;388.82236
1.27965;0.053169734;1.6261491;391.77945;390.81836
1.2797;0.20449898;1.7242084;392.98246;392.41517
1.27975;0.057259714;1.6302349;394.18546;393.21357
1.2798;0.12269939;1.6670072;395.38847;394.41118
1.27985;0.14723926;1.6874362;394.98747;394.81038
1.2799;0.032719836;1.6016343;395.78947;395.20958
1.27995;0.1595092;1.691522;396.99248;395.60878
1.28;0.036809816;1.5975485;396.59148;396.00798
1.28005;0.024539877;1.5893769;396.99248;396.00798
1.2801;0.14314928;1.6670072;396.59148;396.40719
1.28015;0.10224949;1.6506639;396.59148;395.20958
1.2802;0.1799591;1.6874362;395.38847;394.81038
1.28025;0.016359918;1.5730337;394.98747;394.41118
1.2803;0.12678937;1.6424923;394.18546;393.21357
1.28035;0.057259714;1.5975485;392.98246;391.61677
1.2804;0.040899796;1.5771195;391.77945;390.81836
1.28045;0.18813906;1.6833504;390.97744;390.01996
1.2805;-0.0081799591;1.5403473;388.57143;388.42315
1.28055;0.028629857;1.5607763;387.76942;386.82635
1.2806;0.16359918;1.6547497;386.56642;385.62874
1.28065;-0.0040899796;1.5444331;383.7594;383.63273
1.2807;0.23721881;1.7078652;382.55639;381.63673
1.28075;0.036809816;1.5689479;379.34837;378.84232
1.2808;-0.11451943;1.4545455;377.34336;376.44711
1.28085;0.13496933;1.6302349;375.33835;374.4511
1.2809;0.024539877;1.5812053;372.13033;371.25749
1.28095;0.3599182;1.8018386;369.72431;368.86228
1.281;0.1390593;1.6343207;367.3183;366.46707
1.28105;-0.020449898;1.5240041;365.31328;364.47106
1.2811;0.057259714;1.5730337;363.70927;362.47505
1.28115;0.081799591;1.5852911;360.50125;359.68064
1.2812;0.20858896;1.671093;356.89223;355.68862
1.28125;0.098159509;1.6016343;354.08521;353.69261
1.2813;0.09406953;1.5934627;352.4812;351.29741
1.28135;0.069529652;1.5771195;348.87218;348.9022
1.2814;0.040899796;1.5526047;346.46617;346.10778
1.28145;0.3803681;1.7814096;344.06015;343.71257
1.2815;0.10224949;1.6179775;341.65414;340.51896
1.28155;0.18813906;1.6670072;338.84712;338.52295
1.2816;0.085889571;1.5893769;336.4411;335.72854
1.28165;0.13087935;1.6098059;333.63409;332.53493
1.2817;0.32719836;1.7487232;331.22807;330.53892
1.28175;0.24948875;1.7037794;328.82206;327.34531
1.2818;0.16768916;1.6424923;325.61404;324.5509
1.28185;0.057259714;1.5607763;325.61404;324.1517
1.2819;0.040899796;1.5321757;326.01504;324.9501
1.28195;0.200409;1.6261491;324.41103;323.35329
1.282;0.020449898;1.5117467;324.81203;324.1517
1.28205;0.036809816;1.5199183;325.61404;324.1517
1.2821;-0.069529652;1.442288;324.81203;323.7525
1.28215;-0.41717791;1.1726251;342.45614;341.71657
1.2822;-0.012269939;1.4463739;347.66917;346.50699
1.28225;-0.21676892;1.3033708;351.6792;350.8982
1.2823;-0.25766871;1.278856;354.48622;354.09182
1.28235;-0.19631902;1.3319714;358.09524;356.88623
1.2824;-0.18813906;1.3360572;360.90226;360.47904
1.28245;0.012269939;1.4872319;364.51128;363.67265
1.2825;0.085889571;1.5158325;368.92231;367.66467
1.28255;-0.35173824;1.2175689;371.32832;370.45908
1.2826;-0.14723926;1.3687436;374.53634;373.25349
1.28265;-0.30265849;1.258427;376.54135;376.0479
1.2827;-0.08997955;1.4136874;379.34837;378.84232
1.28275;-0.35173824;1.2339122;381.75439;381.63673
1.2828;-0.25357873;1.3074566;384.96241;384.03194
1.28285;-0.15132924;1.3850868;386.96742;386.42715
1.2829;-0.26993865;1.2911134;388.17043;388.02395
1.28295;-0.15132924;1.3850868;390.57644;390.01996
1.283;-0.38854806;1.2134831;391.77945;390.81836
1.28305;-0.21676892;1.3483146;393.38346;392.41517
1.2831;-0.15541922;1.3973442;394.18546;393.21357
1.28315;-0.22494888;1.3564862;396.19048;394.81038
1.2832;-0.098159509;1.4382022;396.19048;395.60878
1.28325;-0.27402863;1.3074566;396.99248;396.00798
1.2833;-0.26993865;1.3156282;397.79449;396.80639
1.28335;-0.1799591;1.381001;398.59649;397.20559
1.2834;-0.38445808;1.2298264;398.59649;397.60479
1.28345;-0.16768916;1.3850868;397.79449;397.20559
1.2835;-0.24948875;1.3319714;398.19549;396.80639
1.28355;-0.31083845;1.3033708;397.79449;397.20559
1.2836;-0.09406953;1.4463739;397.79449;396.80639
1.28365;-0.23312883;1.3687436;396.19048;395.60878
1.2837;-0.020449898;1.5199183;396.19048;395.20958
1.28375;-0.077709611;1.4790603;394.98747;394.01198
1.2838;-0.27811861;1.340143;394.18546;393.61277
1.28385;-0.17177914;1.4136874;393.38346;392.01597
1.2839;-0.17177914;1.4136874;391.77945;390.41916
1.28395;-0.036809816;1.4994893;390.17544;388.42315
1.284;-0.036809816;1.5035751;388.17043;387.22555
1.28405;-0.14314928;1.4382022;386.56642;385.62874
1.2841;-0.1595092;1.4259448;384.5614;384.43114
1.28415;-0.1595092;1.4096016;381.75439;380.83832
1.2842;-0.14314928;1.4259448;378.14536;377.24551
1.28425;-0.17586912;1.4055158;374.93734;374.4511
1.2843;-0.22903885;1.360572;372.13033;371.25749
1.28435;-0.27811861;1.3115424;369.72431;368.46307
1.2844;-0.27402863;1.3278856;366.91729;366.46707
1.28445;-0.020449898;1.5117467;364.51128;363.67265
1.2845;-0.15132924;1.421859;361.70426;360.87824
1.28455;-0.25357873;1.3483146;360.10025;358.88224
1.2846;-0.24130879;1.3646578;356.89223;356.48703
1.28465;-0.3599182;1.2665986;353.68421;352.49501
1.2847;-0.081799591;1.4586313;350.87719;349.7006
1.28475;-0.19631902;1.3891726;347.66917;346.50699
1.2848;-0.21267894;1.3728294;344.86216;343.31337
1.28485;-0.24948875;1.3483146;342.45614;341.31737
1.2849;-0.34355828;1.2870276;340.45113;338.92216
1.28495;-0.053169734;1.4790603;336.84211;335.32934
1.285;-0.33537832;1.278856;334.03509;332.13573
1.28505;-0.35173824;1.2625128;331.62907;330.53892
1.2851;-0.32310838;1.2870276;328.82206;327.74451
1.28515;-0.24948875;1.340143;325.61404;324.9501
1.2852;0.049079755;1.5648621;325.61404;324.1517
1.28525;-0.29856851;1.319714;326.81704;324.9501
1.2853;0.1595092;1.6792646;327.21805;326.1477
1.28535;-0.09406953;1.4954035;326.41604;326.1477
1.2854;-0.12269939;1.4872319;326.81704;325.7485
1.28545;0.057259714;1.6016343;326.81704;326.1477
1.2855;0.39672802;1.9734423;344.86216;343.71257
1.28555;0.081799591;1.6956078;348.87218;347.30539
1.2856;0.38854806;1.9039837;353.28321;351.69661
1.28565;0.040899796;1.6547497;355.68922;354.49102
1.2857;0.2208589;1.773238;358.49624;356.88623
1.28575;0.11451943;1.691522;362.10526;360.47904
1.2858;0.081799591;1.6751788;366.51629;364.87026
1.28585;0.081799591;1.6833504;370.92732;369.26148
1.2859;0.040899796;1.6588355;373.73434;372.85429
1.28595;0.22494888;1.7814096;376.54135;375.2495
1.286;0.1799591;1.7487232;379.34837;378.44311
1.28605;0.11860941;1.7037794;381.75439;381.63673
1.2861;0.17586912;1.7282942;384.96241;384.43114
1.28615;0.057259714;1.6384065;386.16541;385.22954
1.2862;0.1799591;1.7242084;388.17043;387.62475
1.28625;0.1595092;1.7160368;390.97744;390.01996
1.2863;0.15132924;1.7242084;394.58647;393.61277
1.28635;0.17586912;1.7405516;396.59148;396.40719
1.2864;0.036809816;1.6302349;398.19549;397.60479
1.28645;0.15541922;1.7078652;398.99749;398.00399
1.2865;0.21676892;1.7487232;398.99749;398.40319
1.28655;0.3599182;1.8835546;399.7995;399.2016
1.2866;0.55214724;2.0429009;399.7995;399.2016
1.28665;0.21676892;1.7814096;399.7995;398.8024
1.2867;0.17177914;1.711951;400.2005;398.8024
1.28675;0.044989775;1.5934627;398.99749;398.00399
1.2868;0.065439673;1.6138917;398.99749;398.40319
1.28685;0.200409;1.7282942;398.19549;396.80639
1.2869;0.14723926;1.6874362;396.99248;396.00798
1.28695;0.29038855;1.7773238;396.19048;395.20958
1.287;0.16359918;1.691522;395.38847;394.81038
1.28705;0.053169734;1.6016343;394.98747;393.61277
1.2871;0.15541922;1.6751788;392.98246;391.61677
1.28715;0.044989775;1.5934627;391.37845;390.41916
1.2872;0.24130879;1.7201226;389.77444;388.82236
1.28725;0.18404908;1.6751788;388.17043;387.62475
1.2873;0.09406953;1.6179775;386.96742;386.42715
1.28735;0.15132924;1.6588355;384.5614;383.63273
1.2874;0.057259714;1.5812053;382.15539;381.63673
1.28745;0.38445808;1.8059244;379.34837;378.04391
1.2875;0.20858896;1.6956078;376.94236;376.0479
1.28755;0.14314928;1.6547497;375.73935;375.2495
1.2876;0.17177914;1.6588355;372.53133;372.05589
1.28765;0.25766871;1.7201226;371.32832;370.05988
1.2877;0.41717791;1.8304392;368.1203;367.26547
1.28775;0.16768916;1.6424923;365.31328;364.87026
1.2878;0.18813906;1.6547497;363.70927;362.47505
1.28785;0.1595092;1.6343207;360.90226;359.68064
1.2879;0.23721881;1.6956078;358.49624;357.28543
1.28795;0.44580777;1.8426966;355.68922;354.89022
1.288;0.25766871;1.7037794;352.4812;351.69661
1.28805;0.29856851;1.73238;350.87719;349.7006
1.2881;0.26175869;1.7078652;347.66917;346.90619
1.28815;0.20449898;1.6751788;345.26316;344.11178
1.2882;0.44989775;1.8222676;342.05514;340.91816
1.28825;0.28220859;1.711951;339.64912;339.32136
1.2883;0.24539877;1.6833504;337.24311;336.12774
1.28835;0.21676892;1.6547497;334.43609;333.73253
1.2884;0.29038855;1.7201226;332.43108;331.33733
1.28845;0.46625767;1.8263534;328.42105;327.74451
1.2885;0.26584867;1.6874362;324.81203;324.9501
1.28855;0.22494888;1.6506639;324.81203;324.1517
1.2886;0.18813906;1.6179775;325.21303;324.1517
1.28865;0.16768916;1.5975485;325.21303;324.5509
1.2887;0.34764826;1.7160368;324.41103;323.35329
1.28875;0.09406953;1.5362615;324.01003;323.35329
1.2888;0.14723926;1.5689479;323.60902;323.35329
1.28885;-0.20449898;1.2911134;344.06015;342.51497
1.2889;0.024539877;1.4545455;348.07018;347.30539
1.28895;0.15541922;1.5526047;352.0802;350.499
1.289;-0.25357873;1.258427;354.48622;354.49102
1.28905;-0.16359918;1.3237998;358.09524;356.48703
1.2891;0.016359918;1.4545455;360.90226;360.07984
1.28915;-0.061349693;1.40143;364.51128;362.87425
1.2892;0.028629857;1.4749745;367.3183;366.46707
1.28925;-0.077709611;1.3891726;370.12531;369.66068
1.2893;-0.032719836;1.421859;374.13534;372.85429
1.28935;-0.065439673;1.421859;376.14035;375.2495
1.2894;-0.10224949;1.3728294;378.94737;378.04391
1.28945;0.0081799591;1.4545455;381.35338;380.83832
1.2895;-0.10224949;1.3769152;383.7594;383.23353
1.28955;-0.085889571;1.3891726;386.16541;384.83034
1.2896;-0.036809816;1.4300306;388.17043;386.42715
1.28965;-0.1799591;1.3278856;389.37343;388.42315
1.2897;0.13496933;1.5607763;391.37845;390.01996
1.28975;0.0040899796;1.4708887;392.58145;391.21756
1.2898;-0.057259714;1.4259448;393.38346;392.81437
1.28985;0.044989775;1.4954035;394.58647;393.21357
1.2899;-0.11451943;1.3891726;394.58647;394.01198
1.28995;0.065439673;1.5076609;394.98747;394.01198
1.29;-0.040899796;1.4341164;395.78947;394.01198
1.29005;-0.21267894;1.3115424;394.98747;394.01198
1.2901;-0.0040899796;1.4545455;395.78947;395.60878
1.29015;-0.077709611;1.4136874;395.38847;394.81038
1.2902;0.069529652;1.5076609;394.98747;394.41118
1.29025;0.036809816;1.4954035;395.38847;394.41118
1.2903;-0.12269939;1.3891726;394.18546;393.61277
1.29035;0.024539877;1.4954035;393.78446;392.01597
1.2904;-0.069529652;1.4341164;392.58145;392.01597
1.29045;0.085889571;1.5280899;391.77945;391.21756
1.2905;0.012269939;1.4872319;390.97744;389.62076
1.29055;-0.10224949;1.4136874;389.37343;388.42315
1.2906;-0.0040899796;1.4790603;387.36842;386.02794
1.29065;-0.053169734;1.4382022;385.76441;385.62874
1.2907;0.065439673;1.5158325;384.1604;382.83433
1.29075;-0.073619632;1.4177732;382.15539;381.63673
1.2908;-0.069529652;1.4259448;379.34837;378.44311
1.29085;0.012269939;1.4831461;376.54135;375.2495
1.2909;-0.049079755;1.4382022;373.73434;372.45509
1.29095;0.057259714;1.5117467;371.32832;370.05988
1.291;-0.1390593;1.3769152;368.5213;367.26547
1.29105;-0.081799591;1.4136874;366.11529;365.66866
1.2911;-0.098159509;1.3932584;363.70927;362.87425
1.29115;-0.11860941;1.3891726;360.90226;359.68064
1.2912;0.1390593;1.5566905;358.49624;357.28543
1.29125;-0.18404908;1.3237998;355.68922;353.69261
1.2913;-0.16359918;1.3524004;352.0802;350.499
1.29135;-0.1390593;1.3687436;348.87218;348.10379
1.2914;-0.17586912;1.3524004;346.06516;345.70858
1.29145;0.053169734;1.4913177;344.06015;342.91417
1.2915;-0.069529652;1.421859;340.85213;339.72056
1.29155;-0.15132924;1.360572;338.44612;336.12774
1.2916;-0.19631902;1.3115424;335.2381;333.73253
1.29165;-0.09406953;1.3932584;331.62907;330.93812
1.2917;0.049079755;1.4872319;328.82206;327.74451
1.29175;-0.028629857;1.4463739;326.41604;324.9501
1.2918;-0.13087935;1.3687436;323.60902;322.55489
1.29185;0.08997955;1.5321757;323.60902;322.55489
1.2919;0.10633947;1.5812053;323.20802;322.55489
1.29195;0.25357873;1.6833504;323.20802;322.95409
1.292;0.085889571;1.5689479;323.20802;322.15569
1.29205;0.061349693;1.5444331;323.20802;321.75649
1.2921;1.4314928;2.8886619;388.17043;386.82635
1.29215;0.23312883;1.7650664;342.85714;342.11577
1.2922;0.3803681;1.8386108;347.26817;345.70858
1.29225;0.27402863;1.7650664;351.2782;349.7006
1.2923;0.21676892;1.73238;354.48622;353.29341
1.29235;0.26584867;1.7568948;358.89724;357.68463
1.2924;0.20858896;1.7160368;361.70426;360.87824
1.29245;0.37218814;1.834525;364.91228;364.87026
1.2925;0.29038855;1.7773238;368.92231;368.06387
1.29255;0.21676892;1.73238;372.13033;372.05589
1.2926;0.37218814;1.834525;376.14035;375.2495
1.29265;0.28629857;1.7773238;379.34837;378.04391
1.2927;0.39263804;1.8467824;381.75439;381.23752
1.29275;0.30265849;1.7773238;384.96241;383.63273
1.2928;0.19631902;1.7078652;387.36842;386.82635
1.29285;0.40899796;1.854954;390.57644;390.01996
1.2929;0.24130879;1.73238;390.97744;390.81836
1.29295;0.38445808;1.8222676;393.78446;392.41517
1.293;0.26993865;1.7487232;394.98747;394.41118
1.29305;0.14314928;1.6506639;395.78947;394.41118
1.2931;0.26584867;1.73238;396.59148;396.80639
1.29315;0.19222904;1.6751788;397.39348;397.60479
1.2932;0.33537832;1.7691522;399.3985;398.8024
1.29325;0.28220859;1.7364658;400.2005;398.8024
1.2933;0.1799591;1.6670072;399.3985;398.8024
1.29335;0.31083845;1.752809;399.3985;399.2016
1.2934;0.17177914;1.6547497;398.99749;398.8024
1.29345;0.33537832;1.7568948;399.7995;398.40319
1.2935;0.21676892;1.6751788;398.59649;398.00399
1.29355;0.15132924;1.6138917;398.19549;397.20559
1.2936;0.25357873;1.691522;398.19549;397.20559
1.29365;0.11042945;1.5975485;397.39348;395.60878
1.2937;0.26993865;1.691522;396.19048;394.81038
1.29375;0.22494888;1.6547497;394.18546;394.01198
1.2938;0.29447853;1.7078652;392.58145;392.01597
1.29385;0.28220859;1.6996936;391.37845;391.21756
1.2939;0.16359918;1.6098059;389.77444;388.82236
1.29395;0.33128834;1.7242084;388.17043;388.42315
1.294;0.15541922;1.5934627;385.76441;385.62874
1.29405;0.12678937;1.5730337;384.5614;383.63273
1.2941;0.17177914;1.5975485;381.75439;381.23752
1.29415;0.26584867;1.6670072;380.15038;379.24152
1.2942;0.38445808;1.7487232;378.54637;377.24551
1.29425;0.29447853;1.6996936;373.73434;372.85429
1.2943;0.18813906;1.6057201;370.12531;369.66068
1.29435;0.22494888;1.6384065;368.92231;368.06387
1.2944;0.22494888;1.6424923;366.11529;365.66866
1.29445;0.32310838;1.6874362;363.30827;363.27345
1.2945;0.27402863;1.6670072;360.90226;360.87824
1.29455;0.18813906;1.6016343;358.49624;358.08383
1.2946;0.27811861;1.6629213;356.09023;354.89022
1.29465;0.25357873;1.6751788;353.68421;352.49501
1.2947;0.41308793;1.7650664;351.6792;350.499
1.29475;0.25357873;1.6506639;348.07018;347.30539
1.2948;0.20449898;1.6179775;346.86717;345.70858
1.29485;0.21267894;1.6179775;344.06015;342.91417
1.2949;0.1390593;1.5607763;340.85213;339.72056
1.29495;0.48670757;1.8100102;339.24812;338.12375
1.295;0.34764826;1.7160368;335.6391;335.72854
1.29505;0.24948875;1.6343207;333.23308;332.53493
1.2951;0.22494888;1.6220633;330.02506;329.34132
1.29515;0.27402863;1.6506639;327.21805;326.94611
1.2952;0.42126789;1.7487232;328.02005;327.34531
1.29525;0.17586912;1.5771195;328.02005;327.34531
1.2953;0.17586912;1.5689479;328.42105;327.74451
1.29535;0.15541922;1.5566905;328.82206;327.74451
1.2954;0.15132924;1.5444331;328.02005;327.34531
1.29545;-0.25357873;1.0868233;328.82206;327.74451
1.2955;-0.17586912;1.258427;346.86717;345.30938
1.29555;-0.10224949;1.3237998;350.47619;349.3014
1.2956;-0.0040899796;1.4096016;353.68421;352.89421
1.29565;-0.044989775;1.3850868;356.09023;355.28942
1.2957;0.13496933;1.4954035;360.50125;359.28144
1.29575;0.057259714;1.4586313;363.30827;362.47505
1.2958;-0.024539877;1.4055158;366.91729;365.66866
1.29585;-0.0081799591;1.4136874;369.72431;368.86228
1.2959;-0.098159509;1.3524004;372.53133;371.65669
1.29595;-0.0040899796;1.4055158;375.33835;374.4511
1.296;-0.053169734;1.381001;378.54637;377.24551
1.29605;-0.057259714;1.3850868;382.55639;381.23752
