28,9	100.000000 	 0.000000 	 1.041418 	 1.041418 
29	100.000000 	 0.011198 	 1.041418 	 1.052616 
29,1	100.000000 	 0.000000 	 1.041418 	 1.041418 
29,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
29,3	100.000000 	 0.055990 	 0.996626 	 1.052616 
29,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
29,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
29,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
29,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
29,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
29,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
30	100.000000 	 0.022396 	 1.030220 	 1.052616 
30,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
30,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
30,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
30,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
30,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
30,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
30,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
30,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
30,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
31	100.000000 	 0.022396 	 1.030220 	 1.052616 
31,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
31,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
31,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
31,4	100.000000 	 0.022396 	 1.030220 	 1.052616 
31,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
31,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
31,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
31,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
31,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
32	100.000000 	 0.022396 	 1.030220 	 1.052616 
32,1	100.000000 	 0.011198 	 1.041418 	 1.052616 
32,2	100.00000 	 0.022396 	 1.030220 	 1.052616 
32,3	100.000000 	 0.000000 	 1.041418 	 1.041418 
32,4	100.000000 	 0.000000 	 1.041418 	 1.041418 
32,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
32,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
32,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
32,8	100.000000 	 0.022396 	 1.030220 	 1.052616 
32,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
33	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,2	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
33,4	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
33,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,8	100.000000 	 0.022396 	 1.030220 	 1.052616 
33,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
34	100.000000 	 0.022396 	 1.030220 	 1.052616 
34,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
34,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
34,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
34,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
34,5	100.000000 	 0.011198 	 1.041418 	 1.052616 
34,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
34,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
34,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
34,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
35	100.000000 	 0.011198 	 1.041418 	 1.052616 
35,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
35,2	100.000000 	 0.022396 	 1.030220 	 1.052616 
35,3	100.000000 	 0.011198 	 1.041418 	 1.052616 
